City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Dropoff Time,Dropoff Lat,Dropoff Lng,Distance (miles),Fare Amount,Fare Currency
458,uberX,COMPLETED,2018-02-04 20:57:40 +0000 UTC,2018-02-04 21:02:40 +0000 UTC,-23.5022532,-46.6249391,2018-02-04 21:27:38 +0000 UTC,-23.5035504,-46.6374929,5.18,21.75,BRL
458,uberX,COMPLETED,2018-02-03 13:40:07 +0000 UTC,2018-02-03 13:44:59 +0000 UTC,-23.5035707,-46.6370154,2018-02-03 14:10:20 +0000 UTC,-23.5617439,-46.657929,5.76,24.13,BRL
458,uberX,CANCELED,2018-02-01 00:06:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5114606,-46.6258775,1970-01-01 00:00:00 +0000 UTC,-23.5114617,-46.6258713,0,0,BRL
458,POOL,CANCELED,2018-02-01 00:03:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.515434,-46.666899,1970-01-01 00:00:00 +0000 UTC,-23.5168073,-46.6671987,0,0,BRL
458,uberX,COMPLETED,2018-01-29 23:12:39 +0000 UTC,2018-01-29 23:17:25 +0000 UTC,-23.5023458,-46.624955,2018-01-29 23:25:38 +0000 UTC,-23.5036461,-46.6371739,1.72,8.83,BRL
458,uberX,COMPLETED,2018-01-28 06:33:27 +0000 UTC,2018-01-28 06:46:44 +0000 UTC,-23.5181943,-46.6766486,2018-01-28 07:01:26 +0000 UTC,-23.5039759,-46.639198,4.59,24.42,BRL
458,uberX,COMPLETED,2018-01-28 02:13:26 +0000 UTC,2018-01-28 02:15:40 +0000 UTC,-23.5956792,-46.6892175,2018-01-28 02:39:01 +0000 UTC,-23.5181919,-46.6766396,12.65,37.24,BRL
458,uberX,COMPLETED,2018-01-26 23:14:59 +0000 UTC,2018-01-26 23:16:28 +0000 UTC,-23.5022917,-46.62493,2018-01-26 23:25:48 +0000 UTC,-23.5035167,-46.637355,1.71,8.89,BRL
458,uberX,COMPLETED,2018-01-25 23:53:16 +0000 UTC,2018-01-25 23:56:03 +0000 UTC,-23.6109067,-46.5710433,2018-01-26 00:34:15 +0000 UTC,-23.5036583,-46.6368817,13.84,34.59,BRL
458,uberX,COMPLETED,2018-01-25 01:30:45 +0000 UTC,2018-01-25 01:39:16 +0000 UTC,-23.6084951,-46.5719114,2018-01-25 02:19:27 +0000 UTC,-23.5036722,-46.6372957,12.37,31.54,BRL
458,uberX,CANCELED,2018-01-24 00:10:24 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5045228,-46.6249663,1970-01-01 00:00:00 +0000 UTC,-23.5067731,-46.6247816,0,0,BRL
458,uberX,COMPLETED,2018-01-22 23:23:38 +0000 UTC,2018-01-22 23:26:50 +0000 UTC,-23.5025425,-46.6249291,2018-01-22 23:35:14 +0000 UTC,-23.5036414,-46.6367785,1.74,8.68,BRL
458,POOL,COMPLETED,2018-01-20 12:32:33 +0000 UTC,2018-01-20 12:34:22 +0000 UTC,-23.5035448,-46.6373628,2018-01-20 13:07:14 +0000 UTC,-23.5938773,-46.6912427,11.81,28.1,BRL
458,POOL,CANCELED,2018-01-20 12:32:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2018-01-19 22:48:11 +0000 UTC,2018-01-19 22:55:15 +0000 UTC,-23.5022474,-46.6248938,2018-01-19 23:01:39 +0000 UTC,-23.5033387,-46.6372134,1.28,7.95,BRL
458,uberX,COMPLETED,2018-01-17 22:09:10 +0000 UTC,2018-01-17 22:12:26 +0000 UTC,-23.5022463,-46.6249536,2018-01-17 22:20:46 +0000 UTC,-23.5033095,-46.6372907,1.25,7.95,BRL
458,uberX,COMPLETED,2018-01-17 00:13:25 +0000 UTC,2018-01-17 00:15:55 +0000 UTC,-23.5023533,-46.6249554,2018-01-17 00:23:37 +0000 UTC,-23.5033634,-46.6369551,2.54,7.97,BRL
458,uberX,COMPLETED,2018-01-14 00:22:49 +0000 UTC,2018-01-14 00:25:51 +0000 UTC,-23.5033983,-46.63743,2018-01-14 00:37:31 +0000 UTC,-23.530175,-46.666265,3.15,17.7,BRL
458,UberBLACK,COMPLETED,2018-01-13 06:22:45 +0000 UTC,2018-01-13 06:26:11 +0000 UTC,-23.558226,-46.6905397,2018-01-13 06:48:00 +0000 UTC,-23.5036347,-46.637124,7.1,36.94,BRL
458,uberX,COMPLETED,2018-01-08 22:33:54 +0000 UTC,2018-01-08 22:36:45 +0000 UTC,-23.502357,-46.6249427,2018-01-08 22:43:52 +0000 UTC,-23.503322,-46.6366226,1.19,7.95,BRL
458,uberX,COMPLETED,2018-01-07 05:52:51 +0000 UTC,2018-01-07 05:58:04 +0000 UTC,-23.5301571,-46.6663194,2018-01-07 06:21:55 +0000 UTC,-23.4878848,-46.5947091,9.59,32.09,BRL
458,uberX,COMPLETED,2018-01-06 22:53:30 +0000 UTC,2018-01-06 22:58:14 +0000 UTC,-23.5035721,-46.6373708,2018-01-06 23:24:28 +0000 UTC,-23.5578345,-46.6898763,6.56,25.03,BRL
458,POOL,COMPLETED,2018-01-06 15:12:47 +0000 UTC,2018-01-06 15:14:56 +0000 UTC,-23.5823818,-46.6643228,2018-01-06 15:49:22 +0000 UTC,-23.503591,-46.6371741,9.53,26.4,BRL
458,uberX,COMPLETED,2018-01-06 12:37:06 +0000 UTC,2018-01-06 12:38:25 +0000 UTC,-23.5617674,-46.6581194,2018-01-06 12:48:13 +0000 UTC,-23.5823728,-46.6644769,2.09,11.3,BRL
458,uberX,COMPLETED,2018-01-06 10:16:00 +0000 UTC,2018-01-06 10:22:11 +0000 UTC,-23.5036039,-46.6371519,2018-01-06 10:42:12 +0000 UTC,-23.5616819,-46.658152,6.41,22.48,BRL
458,POOL,COMPLETED,2018-01-05 09:21:19 +0000 UTC,2018-01-05 09:25:55 +0000 UTC,-23.5223976,-46.69484,2018-01-05 09:42:59 +0000 UTC,-23.5037175,-46.6371653,6.37,16.98,BRL
1449,,UNFULFILLED,2018-01-01 04:44:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,
1449,uberX VIP,COMPLETED,2017-12-25 23:42:09 +0000 UTC,2017-12-25 23:46:19 +0000 UTC,-23.967343,-46.322389,2017-12-25 23:58:06 +0000 UTC,-23.9758385,-46.3011899,2.07,11.67,BRL
458,uberX VIP,COMPLETED,2017-12-22 23:21:16 +0000 UTC,2017-12-22 23:25:43 +0000 UTC,-23.5023055,-46.6249229,2017-12-22 23:31:59 +0000 UTC,-23.5032566,-46.6371156,1.26,8.87,BRL
458,uberX VIP,CANCELED,2017-12-22 23:18:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.500069,-46.6247046,1970-01-01 00:00:00 +0000 UTC,-23.5046038,-46.6248599,0,0,BRL
458,uberX VIP,COMPLETED,2017-12-21 21:23:39 +0000 UTC,2017-12-21 21:26:19 +0000 UTC,-23.6286214,-46.5640187,2017-12-21 21:34:36 +0000 UTC,-23.6107181,-46.5702805,1.65,8.36,BRL
458,uberX VIP,CANCELED,2017-12-21 20:03:02 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6099302,-46.560688,1970-01-01 00:00:00 +0000 UTC,-23.6070964,-46.5668939,0,0,BRL
458,uberX VIP,COMPLETED,2017-12-20 21:05:26 +0000 UTC,2017-12-20 21:10:47 +0000 UTC,-23.5023174,-46.6249531,2017-12-20 21:18:42 +0000 UTC,-23.5033627,-46.63673,1.21,11.07,BRL
458,uberX VIP,COMPLETED,2017-12-20 00:30:41 +0000 UTC,2017-12-20 00:33:50 +0000 UTC,-23.5030246,-46.6250282,2017-12-20 00:38:52 +0000 UTC,-23.503292,-46.6372564,1.2,8.7,BRL
458,uberX VIP,COMPLETED,2017-12-18 23:05:26 +0000 UTC,2017-12-18 23:10:36 +0000 UTC,-23.5020748,-46.624919,2017-12-18 23:17:38 +0000 UTC,-23.5032173,-46.6376465,1.3,7.94,BRL
458,uberX VIP,COMPLETED,2017-12-15 21:04:37 +0000 UTC,2017-12-15 21:19:07 +0000 UTC,-23.5022087,-46.6249505,2017-12-15 21:24:58 +0000 UTC,-23.503255,-46.6373243,1.31,10.04,BRL
458,uberX VIP,COMPLETED,2017-12-14 22:50:58 +0000 UTC,2017-12-14 22:57:21 +0000 UTC,-23.50231,-46.6249533,2017-12-14 23:03:15 +0000 UTC,-23.5034308,-46.6364732,1.2,8.78,BRL
458,POOL,COMPLETED,2017-12-12 10:16:01 +0000 UTC,2017-12-12 10:19:08 +0000 UTC,-23.5037615,-46.6371721,2017-12-12 11:19:35 +0000 UTC,-23.6113615,-46.5708377,13.02,32.69,BRL
458,uberX VIP,COMPLETED,2017-12-11 23:25:05 +0000 UTC,2017-12-11 23:28:59 +0000 UTC,-23.5024217,-46.6249633,2017-12-11 23:35:00 +0000 UTC,-23.50326,-46.6370583,1.32,7.95,BRL
1449,uberX VIP,COMPLETED,2017-12-10 04:02:26 +0000 UTC,2017-12-10 04:10:32 +0000 UTC,-23.9547449,-46.3461989,2017-12-10 04:26:41 +0000 UTC,-23.9753716,-46.3008707,4.09,13.75,BRL
1449,uberX VIP,COMPLETED,2017-12-10 00:46:48 +0000 UTC,2017-12-10 00:50:46 +0000 UTC,-23.9758431,-46.3012137,2017-12-10 01:08:30 +0000 UTC,-23.9547153,-46.346224,4.29,22.59,BRL
1449,uberX VIP,COMPLETED,2017-12-09 23:51:48 +0000 UTC,2017-12-09 23:58:22 +0000 UTC,-23.9757462,-46.307352,2017-12-10 00:01:51 +0000 UTC,-23.9757989,-46.301236,0.55,9.75,BRL
458,uberX VIP,COMPLETED,2017-12-07 23:17:47 +0000 UTC,2017-12-07 23:24:32 +0000 UTC,-23.5024367,-46.6249717,2017-12-07 23:33:35 +0000 UTC,-23.5032583,-46.6372733,1.23,7.95,BRL
458,uberX VIP,COMPLETED,2017-12-07 00:33:13 +0000 UTC,2017-12-07 00:38:28 +0000 UTC,-23.5022394,-46.6249285,2017-12-07 00:43:51 +0000 UTC,-23.5032044,-46.6368571,1.22,7.96,BRL
458,uberX VIP,COMPLETED,2017-12-05 23:28:06 +0000 UTC,2017-12-05 23:32:38 +0000 UTC,-23.5022124,-46.624963,2017-12-05 23:38:12 +0000 UTC,-23.5033071,-46.6370396,1.24,7.95,BRL
458,uberX VIP,DRIVER_CANCELED,2017-12-04 23:41:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5002771,-46.6285828,1970-01-01 00:00:00 +0000 UTC,-23.5033674,-46.6249646,0,7,BRL
458,uberX VIP,COMPLETED,2017-11-30 23:31:08 +0000 UTC,2017-11-30 23:37:20 +0000 UTC,-23.5023338,-46.62490046,2017-11-30 23:44:52 +0000 UTC,-23.50330782,-46.63752702,1.31,8.19,BRL
458,uberX VIP,CANCELED,2017-11-30 22:24:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6074374,-46.5793311,1970-01-01 00:00:00 +0000 UTC,-23.606165,-46.57461,0,0,BRL
458,uberX VIP,COMPLETED,2017-11-29 21:34:30 +0000 UTC,2017-11-29 21:36:19 +0000 UTC,-23.6112583,-46.5711183,2017-11-29 21:47:00 +0000 UTC,-23.62207,-46.56985,1.25,6.93,BRL
458,uberX VIP,COMPLETED,2017-11-29 00:18:02 +0000 UTC,2017-11-29 00:21:57 +0000 UTC,-23.5024608,-46.6249247,2017-11-29 00:28:21 +0000 UTC,-23.5032122,-46.637111,1.22,7.96,BRL
458,uberX VIP,COMPLETED,2017-11-27 22:59:30 +0000 UTC,2017-11-27 23:02:53 +0000 UTC,-23.502264,-46.6249752,2017-11-27 23:09:46 +0000 UTC,-23.5031903,-46.6368144,1.23,8.82,BRL
458,uberX VIP,CANCELED,2017-11-27 22:55:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5002965,-46.6270799,1970-01-01 00:00:00 +0000 UTC,-23.5039249,-46.6249221,0,0,BRL
458,uberX VIP,COMPLETED,2017-11-27 01:29:11 +0000 UTC,2017-11-27 01:32:26 +0000 UTC,-23.4804591,-46.6065081,2017-11-27 01:45:15 +0000 UTC,-23.5036026,-46.6373307,3.69,27.28,BRL
458,uberX VIP,CANCELED,2017-11-27 01:24:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.4718386,-46.6175901,1970-01-01 00:00:00 +0000 UTC,-23.4721483,-46.6175189,0,0,BRL
458,uberX VIP,COMPLETED,2017-11-26 22:43:02 +0000 UTC,2017-11-26 22:48:42 +0000 UTC,-23.5035617,-46.6373267,2017-11-26 23:02:30 +0000 UTC,-23.4805317,-46.6064783,3.52,16.05,BRL
458,uberX VIP,COMPLETED,2017-11-26 00:18:46 +0000 UTC,2017-11-26 00:30:17 +0000 UTC,-23.5147175,-46.6194972,2017-11-26 00:40:40 +0000 UTC,-23.5033132,-46.6366607,2.04,13.81,BRL
458,POOL,CANCELED,2017-11-26 00:14:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5181835,-46.6178876,1970-01-01 00:00:00 +0000 UTC,-23.5156362,-46.6244854,0,0,BRL
458,POOL,COMPLETED,2017-11-25 22:06:13 +0000 UTC,2017-11-25 22:10:52 +0000 UTC,-23.5035896,-46.637192,2017-11-25 22:23:35 +0000 UTC,-23.5157182,-46.619488,2.53,9.57,BRL
458,uberX VIP,COMPLETED,2017-11-25 01:15:15 +0000 UTC,2017-11-25 01:19:36 +0000 UTC,-23.6113256,-46.570873,2017-11-25 01:54:30 +0000 UTC,-23.503614,-46.6372977,11.42,34.06,BRL
458,uberX VIP,COMPLETED,2017-11-22 23:59:30 +0000 UTC,2017-11-23 00:04:44 +0000 UTC,-23.502608,-46.6249647,2017-11-23 00:10:19 +0000 UTC,-23.5032991,-46.6371265,1.19,7.94,BRL
458,uberX VIP,COMPLETED,2017-11-21 23:34:03 +0000 UTC,2017-11-21 23:36:24 +0000 UTC,-23.6016681,-46.6776181,2017-11-22 00:17:44 +0000 UTC,-23.503618,-46.6373007,9.57,47.58,BRL
458,uberX VIP,COMPLETED,2017-11-21 21:27:09 +0000 UTC,2017-11-21 21:53:48 +0000 UTC,-23.61203786,-46.57132664,2017-11-21 22:37:30 +0000 UTC,-23.60177075,-46.67760154,10.12,30.34,BRL
458,uberX VIP,COMPLETED,2017-11-20 23:24:56 +0000 UTC,2017-11-20 23:28:11 +0000 UTC,-23.5028725,-46.6249321,2017-11-20 23:33:26 +0000 UTC,-23.5032867,-46.6366951,1.15,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-17 23:09:14 +0000 UTC,2017-11-17 23:12:18 +0000 UTC,-23.502519,-46.6249522,2017-11-17 23:19:01 +0000 UTC,-23.5032866,-46.6368266,1.19,8.92,BRL
458,uberX VIP,COMPLETED,2017-11-17 01:24:51 +0000 UTC,2017-11-17 01:27:51 +0000 UTC,-23.50261644,-46.62490447,2017-11-17 01:33:00 +0000 UTC,-23.50329369,-46.6367841,1.19,7.96,BRL
458,uberX VIP,COMPLETED,2017-11-16 19:31:40 +0000 UTC,2017-11-16 19:36:30 +0000 UTC,-23.61149769,-46.57076112,2017-11-16 19:52:50 +0000 UTC,-23.58443324,-46.60516321,4.03,14.55,BRL
458,uberX,COMPLETED,2017-11-15 00:27:48 +0000 UTC,2017-11-15 00:31:48 +0000 UTC,-23.5025798,-46.6249226,2017-11-15 00:38:40 +0000 UTC,-23.5032916,-46.6371331,1.22,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-13 22:56:16 +0000 UTC,2017-11-13 22:57:42 +0000 UTC,-23.5027817,-46.624975,2017-11-13 23:03:14 +0000 UTC,-23.5033033,-46.636945,1.18,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-11 18:06:55 +0000 UTC,2017-11-11 18:09:55 +0000 UTC,-23.5587394,-46.6787384,2017-11-11 18:32:13 +0000 UTC,-23.5036273,-46.6368185,5.8,25.35,BRL
458,uberX VIP,COMPLETED,2017-11-10 22:58:54 +0000 UTC,2017-11-10 23:07:33 +0000 UTC,-23.5026429,-46.6249725,2017-11-10 23:15:46 +0000 UTC,-23.503278,-46.6368498,1.24,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-10 00:06:33 +0000 UTC,2017-11-10 00:13:02 +0000 UTC,-23.502775,-46.6249517,2017-11-10 00:21:05 +0000 UTC,-23.5033267,-46.6367883,1.17,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-09 00:10:06 +0000 UTC,2017-11-09 00:20:51 +0000 UTC,-23.5025509,-46.6249606,2017-11-09 00:28:12 +0000 UTC,-23.5033084,-46.6373163,1.23,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-07 23:00:55 +0000 UTC,2017-11-07 23:04:53 +0000 UTC,-23.5024465,-46.6249525,2017-11-07 23:12:36 +0000 UTC,-23.5032959,-46.6372827,1.22,7.95,BRL
458,uberX VIP,COMPLETED,2017-11-06 22:46:36 +0000 UTC,2017-11-06 22:50:13 +0000 UTC,-23.5026106,-46.6249608,2017-11-06 22:55:07 +0000 UTC,-23.5032841,-46.6373566,1.21,7.94,BRL
458,uberX VIP,COMPLETED,2017-11-05 22:08:38 +0000 UTC,2017-11-05 22:13:43 +0000 UTC,-23.50252,-46.6250667,2017-11-05 22:19:37 +0000 UTC,-23.5031,-46.63692,1.24,7.95,BRL
458,POOL,CANCELED,2017-11-01 09:10:28 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,POOL,CANCELED,2017-10-31 09:22:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2017-10-27 23:12:34 +0000 UTC,2017-10-27 23:20:03 +0000 UTC,-23.5026783,-46.6248667,2017-10-27 23:27:12 +0000 UTC,-23.503335,-46.636675,1.18,7.95,BRL
458,uberX,COMPLETED,2017-10-26 23:43:31 +0000 UTC,2017-10-26 23:45:58 +0000 UTC,-23.5023561,-46.6249543,2017-10-26 23:52:58 +0000 UTC,-23.5032604,-46.6367601,1.22,7.94,BRL
458,POOL: MATCHED,COMPLETED,2017-10-26 11:11:59 +0000 UTC,2017-10-26 11:18:38 +0000 UTC,-23.5036035,-46.6370029,2017-10-26 12:04:08 +0000 UTC,-23.6108178,-46.5702857,12.73,32.51,BRL
458,uberX,COMPLETED,2017-10-26 00:12:02 +0000 UTC,2017-10-26 00:16:45 +0000 UTC,-23.5025729,-46.6249713,2017-10-26 00:24:35 +0000 UTC,-23.503289,-46.6369199,1.21,7.95,BRL
458,POOL,COMPLETED,2017-10-25 11:23:59 +0000 UTC,2017-10-25 11:25:59 +0000 UTC,-23.5035706,-46.6371161,2017-10-25 12:20:07 +0000 UTC,-23.6111832,-46.5706626,13.97,31.2,BRL
458,uberX,COMPLETED,2017-10-25 00:04:36 +0000 UTC,2017-10-25 00:07:18 +0000 UTC,-23.5025106,-46.6249441,2017-10-25 00:13:56 +0000 UTC,-23.5032849,-46.6373822,1.23,7.95,BRL
458,POOL,COMPLETED,2017-10-24 10:34:13 +0000 UTC,2017-10-24 10:38:33 +0000 UTC,-23.5035912,-46.637054,2017-10-24 11:18:00 +0000 UTC,-23.6115179,-46.5706344,12.09,33.95,BRL
458,uberX,COMPLETED,2017-10-23 22:50:42 +0000 UTC,2017-10-23 22:57:40 +0000 UTC,-23.502187,-46.6249594,2017-10-23 23:04:42 +0000 UTC,-23.5032458,-46.6367602,1.22,7.94,BRL
458,uberX,COMPLETED,2017-10-20 23:42:13 +0000 UTC,2017-10-20 23:48:18 +0000 UTC,-23.6115296,-46.5712831,2017-10-21 00:22:24 +0000 UTC,-23.5032714,-46.6376718,10.37,30.61,BRL
458,uberX,COMPLETED,2017-10-20 20:50:04 +0000 UTC,2017-10-20 20:54:30 +0000 UTC,-23.6110152,-46.5712888,2017-10-20 21:07:13 +0000 UTC,-23.6220504,-46.5701294,1.04,8.67,BRL
458,uberX,CANCELED,2017-10-20 20:48:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2017-10-20 00:16:26 +0000 UTC,2017-10-20 00:20:19 +0000 UTC,-23.5025587,-46.6251503,2017-10-20 00:27:08 +0000 UTC,-23.5036595,-46.6368117,1.19,7.94,BRL
458,uberX,COMPLETED,2017-10-19 11:06:16 +0000 UTC,2017-10-19 11:09:00 +0000 UTC,-23.5036229,-46.636789,2017-10-19 11:50:18 +0000 UTC,-23.6113573,-46.5707287,11.79,43.72,BRL
458,POOL: MATCHED,COMPLETED,2017-10-19 00:23:35 +0000 UTC,2017-10-19 00:35:19 +0000 UTC,-23.5027903,-46.6249535,2017-10-19 01:08:55 +0000 UTC,-23.5047575,-46.628152,2.83,18.19,BRL
458,POOL,COMPLETED,2017-10-18 00:23:15 +0000 UTC,2017-10-18 00:28:03 +0000 UTC,-23.60275457,-46.64556096,2017-10-18 00:51:10 +0000 UTC,-23.50331184,-46.63734066,8.43,24.29,BRL
458,uberX,COMPLETED,2017-10-17 22:32:42 +0000 UTC,2017-10-17 22:34:24 +0000 UTC,-23.6114668,-46.5708498,2017-10-17 23:01:25 +0000 UTC,-23.6037844,-46.6446635,6.42,21.51,BRL
458,POOL,COMPLETED,2017-10-17 10:46:54 +0000 UTC,2017-10-17 10:51:34 +0000 UTC,-23.5036704,-46.6371576,2017-10-17 11:37:24 +0000 UTC,-23.6112857,-46.5707956,12.69,29.02,BRL
458,uberX,COMPLETED,2017-10-16 23:02:21 +0000 UTC,2017-10-16 23:10:09 +0000 UTC,-23.5052893,-46.6250615,2017-10-16 23:15:55 +0000 UTC,-23.503144,-46.6368201,1.1,7.95,BRL
458,uberX,COMPLETED,2017-10-16 00:16:47 +0000 UTC,2017-10-16 00:20:55 +0000 UTC,-23.5156579,-46.616411,2017-10-16 00:31:52 +0000 UTC,-23.5032976,-46.635072,2.73,15.44,BRL
458,uberX,COMPLETED,2017-10-15 00:52:34 +0000 UTC,2017-10-15 00:57:01 +0000 UTC,-23.5035414,-46.6371519,2017-10-15 01:25:04 +0000 UTC,-23.6114053,-46.6679377,9.32,32.54,BRL
458,uberX,COMPLETED,2017-10-14 02:59:27 +0000 UTC,2017-10-14 03:03:59 +0000 UTC,-23.5134467,-46.6191634,2017-10-14 03:12:26 +0000 UTC,-23.5032706,-46.6368144,2.19,10.26,BRL
458,uberX,COMPLETED,2017-10-12 00:50:51 +0000 UTC,2017-10-12 00:53:00 +0000 UTC,-23.6110914,-46.5711116,2017-10-12 01:34:48 +0000 UTC,-23.5034537,-46.6381879,15.52,32.63,BRL
458,uberX,COMPLETED,2017-10-11 00:22:56 +0000 UTC,2017-10-11 00:29:29 +0000 UTC,-23.6111078,-46.5712184,2017-10-11 01:04:26 +0000 UTC,-23.5032248,-46.6369166,10.92,30.68,BRL
458,uberX,COMPLETED,2017-10-10 00:35:30 +0000 UTC,2017-10-10 00:39:20 +0000 UTC,-23.502562,-46.6245309,2017-10-10 00:46:19 +0000 UTC,-23.5032941,-46.6369395,1.13,7.94,BRL
458,uberX,COMPLETED,2017-10-07 00:06:46 +0000 UTC,2017-10-07 00:20:01 +0000 UTC,-23.611485,-46.570575,2017-10-07 01:03:34 +0000 UTC,-23.5033833,-46.63302,10.76,31.47,BRL
458,uberX,COMPLETED,2017-10-06 00:06:46 +0000 UTC,2017-10-06 00:09:32 +0000 UTC,-23.502565,-46.62495,2017-10-06 00:16:24 +0000 UTC,-23.503285,-46.6379517,1.26,8.37,BRL
458,uberX,COMPLETED,2017-10-05 01:10:12 +0000 UTC,2017-10-05 01:13:15 +0000 UTC,-23.50264,-46.6245433,2017-10-05 01:18:42 +0000 UTC,-23.503305,-46.6368483,1.33,7.95,BRL
458,uberX,COMPLETED,2017-10-04 09:32:58 +0000 UTC,2017-10-04 09:37:21 +0000 UTC,-23.503554,-46.6378261,2017-10-04 10:05:31 +0000 UTC,-23.5585955,-46.6599003,5.49,24.28,BRL
458,uberX,COMPLETED,2017-10-04 01:11:19 +0000 UTC,2017-10-04 01:15:05 +0000 UTC,-23.5026013,-46.624505,2017-10-04 01:20:00 +0000 UTC,-23.5033176,-46.6369607,1.33,7.94,BRL
458,uberX,COMPLETED,2017-10-02 23:59:11 +0000 UTC,2017-10-03 00:00:10 +0000 UTC,-23.5026521,-46.6249697,2017-10-03 00:04:47 +0000 UTC,-23.5033084,-46.6370028,1.21,7.95,BRL
458,POOL,COMPLETED,2017-09-28 12:41:58 +0000 UTC,2017-09-28 12:49:39 +0000 UTC,-23.6026757,-46.674172,2017-09-28 13:27:33 +0000 UTC,-23.6117808,-46.5695641,9.59,26.26,BRL
458,POOL,CANCELED,2017-09-28 12:36:02 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.60074,-46.6839233,1970-01-01 00:00:00 +0000 UTC,-23.6031733,-46.6816183,0,0,BRL
458,uberX,COMPLETED,2017-09-28 10:29:43 +0000 UTC,2017-09-28 10:34:00 +0000 UTC,-23.6027678,-46.6456877,2017-09-28 10:53:46 +0000 UTC,-23.6028056,-46.6743477,3.22,14.38,BRL
458,POOL,COMPLETED,2017-09-27 12:08:38 +0000 UTC,2017-09-27 12:13:34 +0000 UTC,-23.6027133,-46.6455556,2017-09-27 12:38:51 +0000 UTC,-23.6114159,-46.570721,6.09,17.58,BRL
458,uberX,COMPLETED,2017-09-26 12:14:53 +0000 UTC,2017-09-26 12:22:38 +0000 UTC,-23.6027811,-46.645286,2017-09-26 12:47:31 +0000 UTC,-23.6110598,-46.5710098,5.85,24.86,BRL
458,uberX,COMPLETED,2017-09-13 12:14:32 +0000 UTC,2017-09-13 12:20:55 +0000 UTC,-23.6027183,-46.645195,2017-09-13 12:46:25 +0000 UTC,-23.61111,-46.57121,6.31,24.53,BRL
458,uberX,COMPLETED,2017-09-04 12:04:36 +0000 UTC,2017-09-04 12:07:59 +0000 UTC,-23.6027717,-46.6452183,2017-09-04 12:31:56 +0000 UTC,-23.61129,-46.5710217,5.81,25.52,BRL
458,uberX,COMPLETED,2017-08-21 12:46:00 +0000 UTC,2017-08-21 12:49:31 +0000 UTC,-23.6027583,-46.645145,2017-08-21 13:14:38 +0000 UTC,-23.61133,-46.57136,5.87,24.83,BRL
458,uberX,COMPLETED,2017-08-09 12:06:03 +0000 UTC,2017-08-09 12:10:43 +0000 UTC,-23.6026325,-46.6450264,2017-08-09 12:37:08 +0000 UTC,-23.6114714,-46.5706741,6.38,24.78,BRL
458,uberX,COMPLETED,2017-08-07 12:30:52 +0000 UTC,2017-08-07 12:34:47 +0000 UTC,-23.602778,-46.6451176,2017-08-07 13:00:18 +0000 UTC,-23.6111852,-46.5710471,6.33,25.17,BRL
458,uberX,COMPLETED,2017-08-02 12:41:34 +0000 UTC,2017-08-02 12:44:33 +0000 UTC,-23.6026717,-46.6449717,2017-08-02 13:10:36 +0000 UTC,-23.6114917,-46.570635,5.77,24.01,BRL
458,uberX,COMPLETED,2017-07-31 12:31:00 +0000 UTC,2017-07-31 12:32:54 +0000 UTC,-23.6026201,-46.6451416,2017-07-31 12:59:04 +0000 UTC,-23.6111476,-46.571028,5.92,24.03,BRL
458,uberX,COMPLETED,2017-07-26 12:14:55 +0000 UTC,2017-07-26 12:17:40 +0000 UTC,-23.6026474,-46.6454172,2017-07-26 12:45:30 +0000 UTC,-23.6111476,-46.5709583,6.24,25.02,BRL
